Tail Number,System,Sub-System,Registration Time,Closing Time,Validated?,Register Profession,Closer Profession
924,11,E,27/08/2019 11:24,27/08/2019 11:25,TRUE,Class B Structurer Tech,Class B Structurer Tech
815,63,A,27/08/2019 18:09,27/08/2019 19:55,TRUE,Pilot,Class B Avionics Tech
832,14,A,27/08/2019 18:12,28/08/2019 14:40,TRUE,Pilot,Class B Avionics Tech
832,63,A,28/08/2019 0:29,28/08/2019 0:30,TRUE,Class B Avionics Tech,Class B Avionics Tech
842,44,C,28/08/2019 14:03,28/08/2019 18:54,TRUE,Class A Electricity Tech,Class A Electricity Tech
845,44,A,28/08/2019 14:09,29/08/2019 10:18,TRUE,Class A Electricity Tech,Class A Electricity Tech
832,42,A,28/08/2019 20:13,28/08/2019 20:20,TRUE,Pilot,Class A Officer
924,47,F,28/08/2019 23:10,29/08/2019 9:15,TRUE,Pilot,Class A Tech
842,26,D,29/08/2019 9:50,29/08/2019 10:39,TRUE,Class A Tech,Class B Structurer Tech
832,45,B,29/08/2019 12:12,29/08/2019 12:31,TRUE,Pilot,Class A Heli Struct Sys Tech
921,74,G,29/08/2019 18:53,29/08/2019 21:39,FALSE,Pilot,Class B Avionics Tech
921,47,F,29/08/2019 18:53,30/08/2019 0:23,TRUE,Pilot,Class A Heli Struct Sys Tech
910,74,5,29/08/2019 18:54,29/08/2019 19:39,FALSE,Pilot,Class B Avionics Tech
820,22,0,29/08/2019 23:00,01/09/2019 12:31,FALSE,Class A Heli Struct Sys Tech,Class B Engine Tech
840,76,F,29/08/2019 23:06,30/08/2019 2:11,FALSE,Pilot,Class B Avionics Tech
820,74,K,30/08/2019 9:53,01/09/2019 13:59,FALSE,Pilot,Class A Officer
820,14,N,30/08/2019 9:56,30/08/2019 11:58,TRUE,Pilot,Class A Heli Struct Sys Tech
910,74,1,30/08/2019 10:46,30/08/2019 16:17,TRUE,Pilot,Class B Avionics Tech
834,74,5,30/08/2019 14:52,30/08/2019 14:53,TRUE,Class B Avionics Tech,Class B Avionics Tech
961,14,G,30/08/2019 16:51,30/08/2019 20:07,FALSE,Pilot,Class A Electricity Tech
961,26,F,30/08/2019 18:07,30/08/2019 18:09,FALSE,Class A Tech,Class A Tech
961,62,1,31/08/2019 10:28,31/08/2019 11:35,TRUE,Class B Avionics Tech,Class A Officer
921,76,D,31/08/2019 11:06,31/08/2019 16:23,TRUE,Pilot,Class B Avionics Tech
921,62,E,31/08/2019 11:06,31/08/2019 16:46,TRUE,Pilot,Class B Avionics Tech
921,47,F,31/08/2019 11:06,31/08/2019 16:28,TRUE,Pilot,Class A Tech
910,42,A,31/08/2019 16:31,31/08/2019 17:42,TRUE,Class A Tech,Class A Electricity Tech
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
